,split_perc,split_conn,filename,feat_name,run,f1_dev,recall_dev,precision_dev,f1_dev_0,recall_dev_0,prec_dev_0,f1_dev_1,recall_dev_1,prec_dev_1,f1_test,recall_test,precision_test,f1_test_0,recall_test_0,prec_test_0,f1_test_1,recall_test_1,prec_test_1
0,all,attack_support,ibmcs_all.csv,bert-base,0,0.6939624556062911,0.6902401829965688,0.7247747747747748,0.6027397260273971,0.5116279069767442,0.7333333333333333,0.7851851851851852,0.8688524590163934,0.7162162162162162,0.5535209941630578,0.5611068702290076,0.56715829390248,0.4787234042553192,0.4122137404580153,0.5708245243128964,0.6283185840707964,0.71,0.5634920634920635
1,all,attack_support,ibmcs_all.csv,bert-large,0,0.6853569987898347,0.6820434616850934,0.7110030932390632,0.5945945945945946,0.5116279069767442,0.7096774193548387,0.7761194029850746,0.8524590163934426,0.7123287671232876,0.5997348755061456,0.6084187568157033,0.6228973210312398,0.524112829845314,0.4396946564885496,0.6486486486486487,0.675356921166977,0.7771428571428571,0.5971459934138309
2,all,attack_support,ibmcs_all.csv,distilbert,0,0.580475998386446,0.5829203202439954,0.5961113566062748,0.45945945945945943,0.3953488372093023,0.5483870967741935,0.7014925373134328,0.7704918032786885,0.6438356164383562,0.5399731924762569,0.5423827699018539,0.5438156417275076,0.4900662251655629,0.45190839694656487,0.5352622061482821,0.5898801597869507,0.6328571428571429,0.5523690773067331
3,all,attack_support,ibmcs_all.csv,all_lms,0,0.8402457757296466,0.8379717880289744,0.8432055749128919,0.8095238095238095,0.7906976744186046,0.8292682926829268,0.8709677419354839,0.8852459016393442,0.8571428571428571,0.7768445322793149,0.7769356597600873,0.7890617530152573,0.75,0.6824427480916031,0.8324022346368715,0.8036890645586298,0.8714285714285714,0.7457212713936431
4,all,attack_support,ibmcs_all.csv,roberta-base,0,0.796875,0.7914601601219977,0.8083904800322711,0.75,0.6976744186046512,0.8108108108108109,0.84375,0.8852459016393442,0.8059701492537313,0.5990295412027025,0.603784078516903,0.6116850989522701,0.5386620330147698,0.4732824427480916,0.625,0.6593970493906351,0.7342857142857143,0.5983701979045402
5,all,attack_support,ibmcs_all.csv,roberta-large,0,0.792533485323454,0.7935569958063287,0.7916666666666667,0.7586206896551724,0.7674418604651163,0.75,0.8264462809917356,0.819672131147541,0.8333333333333334,0.7535858415845414,0.7540076335877863,0.7653001020538334,0.723761544920235,0.6580152671755726,0.8041044776119403,0.7834101382488479,0.85,0.7264957264957265
6,all,attack_support,ibmcs_all.csv,xlm-roberta-base,0,0.5369725125822687,0.5371711780404117,0.5384615384615385,0.4390243902439025,0.4186046511627907,0.46153846153846156,0.634920634920635,0.6557377049180327,0.6153846153846154,0.5281478667498801,0.5396346782988004,0.5450847735155331,0.437956204379562,0.366412213740458,0.54421768707483,0.6183395291201983,0.7128571428571429,0.5459518599562363
7,all,attack_support,ibmcs_all.csv,xlm-roberta-large,0,0.7472538154952852,0.7436141822340832,0.7547846889952152,0.6913580246913581,0.6511627906976745,0.7368421052631579,0.8031496062992125,0.8360655737704918,0.7727272727272727,0.7213595116832339,0.7234732824427481,0.740486171091667,0.6794092093831451,0.5969465648854961,0.7883064516129032,0.7633098139833226,0.85,0.6926658905704307
8,all,attack_support,argmin_all.csv,bert-base,0,0.5506820933499945,0.5516047572499185,0.5538269952789859,0.6277511961722488,0.6612903225806451,0.5974499089253188,0.4736129905277402,0.44191919191919193,0.5102040816326531,0.5787114845938375,0.5789987016789073,0.5819080816820761,0.6476190476190475,0.6789137380191693,0.6190823015294975,0.5098039215686274,0.47908366533864544,0.5447338618346546
9,all,attack_support,argmin_all.csv,bert-large,0,0.583509445757159,0.5834147930922124,0.5854708880437788,0.6465433300876339,0.6693548387096774,0.6252354048964218,0.5204755614266843,0.49747474747474746,0.5457063711911357,0.6134571807105056,0.6130844035996589,0.6160524468102477,0.6720554272517322,0.6972843450479234,0.6485884101040119,0.554858934169279,0.5288844621513944,0.5835164835164836
10,all,attack_support,argmin_all.csv,distilbert,0,0.5316368173429337,0.5334290485500163,0.5352306140407357,0.6166982922201139,0.655241935483871,0.5824372759856631,0.4465753424657534,0.4116161616161616,0.4880239520958084,0.5293831164878087,0.5311565240634905,0.532770479457786,0.6132430398796087,0.6509584664536742,0.5796586059743954,0.4455231930960087,0.4113545816733068,0.4858823529411765
11,all,attack_support,argmin_all.csv,all_lms,0,0.7347851049868767,0.733545128706419,0.7371381306865178,0.7716535433070866,0.7903225806451613,0.7538461538461538,0.6979166666666667,0.6767676767676768,0.7204301075268817,0.7418856271897701,0.7433238292835049,0.7413127108507879,0.7640816326530612,0.7476038338658147,0.7813021702838063,0.7196896217264791,0.7390438247011952,0.7013232514177694
12,all,attack_support,argmin_all.csv,roberta-base,0,0.6260910264520874,0.625549853372434,0.628531220681747,0.682261208576998,0.7056451612903226,0.660377358490566,0.5699208443271767,0.5454545454545454,0.5966850828729282,0.6229459487391484,0.6225704211906369,0.6270332308747675,0.6844512195121951,0.7172523961661342,0.6545189504373178,0.5614406779661016,0.5278884462151394,0.5995475113122172
13,all,attack_support,argmin_all.csv,roberta-large,0,0.6848798869524257,0.684099055066797,0.6863763813293748,0.7272727272727273,0.7419354838709677,0.7131782945736435,0.6424870466321243,0.6262626262626263,0.6595744680851063,0.7136406706224931,0.714810088718608,0.7131565672712805,0.7389002036659877,0.7244408945686901,0.7539484621778886,0.6883811375789985,0.7051792828685259,0.6723646723646723
14,all,attack_support,argmin_all.csv,xlm-roberta-base,0,0.5385927061942761,0.5402411208862822,0.5424098040478184,0.6223908918406071,0.6612903225806451,0.5878136200716846,0.45479452054794517,0.41919191919191917,0.49700598802395207,0.5693900525092385,0.5695126840879294,0.5713625928294388,0.6348595613697576,0.6589456869009584,0.6124721603563474,0.5039205436487193,0.4800796812749004,0.5302530253025303
15,all,attack_support,argmin_all.csv,xlm-roberta-large,0,0.6252772868157483,0.6248065330726621,0.6265356265356266,0.6765285996055227,0.6915322580645161,0.6621621621621622,0.574025974025974,0.5580808080808081,0.5909090909090909,0.6437738536808555,0.6433642427096725,0.6445028999208566,0.688460023631351,0.6980830670926518,0.679098679098679,0.5990876837303599,0.5886454183266933,0.6099071207430341
16,all,attack_support,perspectrum_all.csv,bert-base,0,0.6229757510236776,0.6230879148758357,0.6234272994257282,0.6107784431137725,0.59765625,0.6244897959183674,0.6351730589335828,0.6485195797516714,0.6223648029330889,0.6295765627287366,0.6294543979298699,0.6298283104487241,0.6032608695652175,0.5967741935483871,0.6098901098901099,0.6558922558922557,0.6621346023113528,0.6497665110073382
17,all,attack_support,perspectrum_all.csv,bert-large,0,0.6581549439347605,0.6585986001671442,0.6599975158879665,0.6401630988786953,0.61328125,0.6695095948827292,0.6761467889908256,0.7039159503342884,0.6504854368932039,0.6751540903047567,0.674802192098962,0.6769233411545861,0.6449304174950298,0.6228878648233487,0.6685902720527618,0.7053777631144836,0.7267165193745752,0.6852564102564103
18,all,attack_support,perspectrum_all.csv,distilbert,0,0.5905774344560766,0.5907270400549188,0.590986728627178,0.5771342985521717,0.564453125,0.5903983656792645,0.6040205703599814,0.6170009551098377,0.5915750915750916,0.5896500476080027,0.5898097994927012,0.5896198201221068,0.5689327763007976,0.5752688172043011,0.5627347858752817,0.6103673189152076,0.6043507817811012,0.616504854368932
19,all,attack_support,perspectrum_all.csv,all_lms,0,0.8414360410830999,0.841345436365807,0.8424339396661427,0.8360000000000001,0.81640625,0.8565573770491803,0.8468720821661997,0.8662846227316141,0.828310502283105,0.8259613071697701,0.8247307650939151,0.8294861199406653,0.8089528377298162,0.7772657450076805,0.8433333333333334,0.842969776609724,0.8721957851801495,0.8156389065479974
20,all,attack_support,perspectrum_all.csv,roberta-base,0,0.725253244492878,0.7253536891117478,0.7253641992466966,0.7255185721177038,0.734375,0.7168732125834127,0.7249879168680522,0.7163323782234957,0.7338551859099804,0.6886547600396887,0.6886221166829047,0.6886902927580894,0.6692307692307693,0.6682027649769585,0.6702619414483821,0.7080787508486082,0.7090414683888511,0.7071186440677966
21,all,attack_support,perspectrum_all.csv,roberta-large,0,0.8283160728175891,0.8282476532652818,0.8297355920134172,0.8215183509301156,0.7978515625,0.8466321243523316,0.8351137947050628,0.8586437440305635,0.8128390596745028,0.8128270518713065,0.8116559160670036,0.816345496462358,0.7944,0.7626728110599078,0.828881469115192,0.8312541037426132,0.8606390210740993,0.8038095238095239
22,all,attack_support,perspectrum_all.csv,xlm-roberta-base,0,0.6264977400047341,0.6283037100047755,0.6315679733110926,0.5949367088607594,0.55078125,0.6467889908256881,0.6580587711487088,0.7058261700095511,0.6163469557964971,0.6087329285174923,0.6087481373111074,0.6102331907866881,0.5712006382130036,0.5499231950844854,0.5941908713692946,0.6462652188219811,0.6675730795377295,0.6262755102040817
23,all,attack_support,perspectrum_all.csv,xlm-roberta-large,0,0.758540957796084,0.758540957796084,0.758540957796084,0.755859375,0.755859375,0.755859375,0.7612225405921681,0.7612225405921681,0.7612225405921681,0.7453787509116571,0.7446834394817992,0.7476072927245002,0.7217806041335453,0.6973886328725039,0.7479406919275123,0.7689768976897688,0.7919782460910945,0.7472738935214881
24,all,attack,ibmcs_all.csv,bert-base,0,0.7128205128205128,0.7087304613038505,0.7267080745341614,0.6410256410256411,0.5813953488372093,0.7142857142857143,0.7846153846153846,0.8360655737704918,0.7391304347826086,0.5344697660182095,0.5473936750272628,0.5549078467937152,0.44033302497687327,0.36335877862595417,0.5586854460093896,0.6286065070595457,0.7314285714285714,0.5511302475780409
25,all,attack,ibmcs_all.csv,bert-large,0,0.6306443429731101,0.63076629813191,0.6545045045045045,0.5205479452054794,0.4418604651162791,0.6333333333333333,0.7407407407407408,0.819672131147541,0.6756756756756757,0.5828853386393751,0.5881952017448201,0.5951546711972252,0.519163763066202,0.4549618320610687,0.6044624746450304,0.646606914212548,0.7214285714285714,0.58584686774942
26,all,attack,ibmcs_all.csv,distilbert,0,0.553921568627451,0.559664506290507,0.5719540229885058,0.41666666666666663,0.3488372093023256,0.5172413793103449,0.6911764705882353,0.7704918032786885,0.6266666666666667,0.5236564627340348,0.5243511450381679,0.5246384231409189,0.4888535031847134,0.4687022900763359,0.5108153078202995,0.5584594222833562,0.58,0.5384615384615384
27,all,attack,ibmcs_all.csv,all_lms,0,0.8109995217599235,0.8099504384292795,0.8122119815668203,0.7764705882352941,0.7674418604651163,0.7857142857142857,0.8455284552845529,0.8524590163934426,0.8387096774193549,0.7767636001769129,0.7768865866957471,0.7893834055162982,0.7495798319327731,0.6809160305343511,0.8336448598130841,0.8039473684210527,0.8728571428571429,0.7451219512195122
28,all,attack,ibmcs_all.csv,roberta-base,0,0.6767919799498747,0.673846740373618,0.6979166666666667,0.5866666666666667,0.5116279069767442,0.6875,0.7669172932330828,0.8360655737704918,0.7083333333333334,0.6112874125246975,0.6156543075245365,0.6242484523859733,0.5533391153512576,0.4870229007633588,0.6405622489959839,0.6692357096981375,0.7442857142857143,0.6079346557759626
29,all,attack,ibmcs_all.csv,roberta-large,0,0.7911047345767577,0.7901258101410599,0.7922427035330262,0.7529411764705882,0.7441860465116279,0.7619047619047619,0.829268292682927,0.8360655737704918,0.8225806451612904,0.7745399449035812,0.7744220283533261,0.783384009009009,0.7504132231404959,0.6931297709923664,0.818018018018018,0.7986666666666667,0.8557142857142858,0.74875
30,all,attack,ibmcs_all.csv,xlm-roberta-base,0,0.5125777140124343,0.5125810141059856,0.5126728110599078,0.42352941176470593,0.4186046511627907,0.42857142857142855,0.6016260162601627,0.6065573770491803,0.5967741935483871,0.5468407068133714,0.5533478735005453,0.5578119386616749,0.47594050743657046,0.4152671755725191,0.5573770491803278,0.6177409061901723,0.6914285714285714,0.558246828143022
31,all,attack,ibmcs_all.csv,xlm-roberta-large,0,0.778552071234998,0.7750667174990469,0.7846153846153847,0.7317073170731708,0.6976744186046512,0.7692307692307693,0.8253968253968254,0.8524590163934426,0.8,0.7104773922187171,0.7139694656488549,0.7358576752013464,0.6613333333333333,0.5679389312977099,0.7914893617021277,0.7596214511041008,0.86,0.6802259887005649
32,all,attack,argmin_all.csv,bert-base,0,0.5517269444677704,0.5523684424894102,0.5542776783971041,0.6256015399422523,0.655241935483871,0.5985267034990792,0.47785234899328854,0.4494949494949495,0.5100286532951289,0.5634850194025355,0.5639407227320749,0.5661894107154475,0.6341091186570011,0.6637380191693291,0.6070124178232287,0.4928609201480698,0.4641434262948207,0.5253664036076663
33,all,attack,argmin_all.csv,bert-large,0,0.5858041595546403,0.5856854838709677,0.5877975491807127,0.6484907497565725,0.6713709677419355,0.6271186440677966,0.523117569352708,0.5,0.5484764542936288,0.5904007230121201,0.590462431424462,0.5936067646593962,0.6564885496183206,0.6869009584664537,0.6286549707602339,0.5243128964059196,0.4940239043824701,0.5585585585585585
34,all,attack,argmin_all.csv,distilbert,0,0.5431545830350096,0.5455258227435646,0.5487196251498311,0.6322701688555346,0.6794354838709677,0.5912280701754385,0.45403899721448465,0.4116161616161616,0.5062111801242236,0.5277480258448176,0.52996798747502,0.5317479046130118,0.6150392817059485,0.6565495207667732,0.5784658691062632,0.44045676998368677,0.4033864541832669,0.48502994011976047
35,all,attack,argmin_all.csv,all_lms,0,0.7006875627565283,0.7002586347344412,0.701263847314964,0.7372627372627373,0.7439516129032258,0.7306930693069307,0.6641123882503193,0.6565656565656566,0.6718346253229974,0.7325684671402404,0.7329738553772132,0.7322482919420905,0.7599517490952956,0.7547923322683706,0.7651821862348178,0.7051851851851852,0.7111553784860558,0.6993143976493633
36,all,attack,argmin_all.csv,roberta-base,0,0.6278643351961062,0.6273114206581949,0.6308036741782269,0.6854368932038835,0.7116935483870968,0.6610486891385767,0.5702917771883289,0.5429292929292929,0.6005586592178771,0.6289878496704824,0.6285560632867889,0.633563217630781,0.6904942965779467,0.7252396166134185,0.6589259796806967,0.5674814027630181,0.5318725099601593,0.6082004555808656
37,all,attack,argmin_all.csv,roberta-large,0,0.663886193297958,0.6628787878787878,0.6683080808080808,0.718146718146718,0.75,0.6888888888888889,0.6096256684491979,0.5757575757575758,0.6477272727272727,0.7041541920629332,0.704361467866553,0.703975264175933,0.7353648757016841,0.7324281150159745,0.7383252818035426,0.6729435084241823,0.6762948207171314,0.6696252465483234
38,all,attack,argmin_all.csv,xlm-roberta-base,0,0.5406874956818055,0.5427561909416748,0.5454547914806094,0.6277097078228088,0.6713709677419355,0.5893805309734513,0.45366528354080216,0.41414141414141414,0.5015290519877675,0.5581310194686311,0.5584483153647392,0.5601346091987045,0.6264875239923225,0.6517571884984026,0.6031042128603105,0.4897745149449397,0.4651394422310757,0.5171650055370985
39,all,attack,argmin_all.csv,xlm-roberta-large,0,0.6069087085601188,0.6066206419028999,0.609749706523562,0.6686046511627907,0.6955645161290323,0.6436567164179104,0.5452127659574468,0.5176767676767676,0.5758426966292135,0.6312449521172263,0.6307167496149586,0.6328267477203647,0.6822429906542057,0.6996805111821086,0.6656534954407295,0.5802469135802468,0.5617529880478087,0.6
40,all,attack,perspectrum_all.csv,bert-base,0,0.6033600848384215,0.6033901735613658,0.6035060246813978,0.5941670785961444,0.5869140625,0.6016016016016016,0.6125530910806986,0.6198662846227316,0.605410447761194,0.6149577946529434,0.6148434505926665,0.6152588113229298,0.5867704280155641,0.5791090629800307,0.5946372239747634,0.6431451612903226,0.6505778382053025,0.6358803986710964
41,all,attack,perspectrum_all.csv,bert-large,0,0.663629070158477,0.6639589675859598,0.6651450356435569,0.6473871131405378,0.623046875,0.6737064413938754,0.6798710271764165,0.7048710601719198,0.6565836298932385,0.6635588463945337,0.6632634413823423,0.6651843399525613,0.6324990067540723,0.6113671274961597,0.6551440329218107,0.6946186860349951,0.7151597552685248,0.675224646983312
42,all,attack,perspectrum_all.csv,distilbert,0,0.5826131742918618,0.5826407854286055,0.5827171662288146,0.5735439289239882,0.5673828125,0.5798403193612774,0.5916824196597353,0.5978987583572111,0.5855940130963517,0.6133506491611049,0.6136684032618333,0.6133429164354192,0.5959214501510574,0.6059907834101382,0.5861812778603269,0.6307798481711526,0.6213460231135283,0.6405045550105115
43,all,attack,perspectrum_all.csv,all_lms,0,0.8434089322186418,0.8433200140281758,0.844128877121338,0.8386454183266933,0.822265625,0.8556910569105691,0.8481724461105904,0.8643744030563515,0.8325666973321068,0.82437762858173,0.8230623075308499,0.8284596845687107,0.8065810593900482,0.771889400921659,0.8445378151260504,0.8421741977734118,0.8742352141400408,0.8123815540113708
44,all,attack,perspectrum_all.csv,roberta-base,0,0.7073876671702759,0.7074696304918815,0.707465373315301,0.7072463768115942,0.71484375,0.6998087954110899,0.7075289575289575,0.7000955109837631,0.7151219512195122,0.6711284984862154,0.6712167444114112,0.6710615134221536,0.6523900573613766,0.6551459293394777,0.6496572734196496,0.6898669396110543,0.6872875594833446,0.6924657534246575
45,all,attack,perspectrum_all.csv,roberta-large,0,0.8226612582406749,0.8225920785577842,0.8231490824830885,0.8178660049627792,0.8046875,0.8314833501513622,0.8274565115185708,0.8404966571155683,0.8148148148148148,0.8143088062912096,0.8134256663126644,0.8163435878194074,0.7981035163966811,0.7757296466973886,0.8218063466232709,0.830514096185738,0.8511216859279401,0.810880829015544
46,all,attack,perspectrum_all.csv,xlm-roberta-base,0,0.6025597352897567,0.60422216377149,0.6064887525874195,0.5712788259958071,0.5322265625,0.6165158371040724,0.6338406445837064,0.6762177650429799,0.5964616680707666,0.602967155367178,0.6032705005424901,0.6054582486896898,0.5598705501618123,0.5314900153609831,0.5914529914529915,0.6460637605725439,0.6750509857239972,0.619463505926388
47,all,attack,perspectrum_all.csv,xlm-roberta-large,0,0.7541422386478953,0.7541142475525311,0.7542494200033969,0.749631087063453,0.744140625,0.755203171456888,0.7586533902323376,0.7640878701050621,0.7532956685499058,0.7409696333692961,0.7403970359881414,0.7424761167461897,0.7187376725838264,0.6996927803379416,0.7388483373884833,0.7632015941547658,0.7811012916383413,0.7461038961038962
48,all,support,ibmcs_all.csv,bert-base,0,0.7184962406015037,0.7134959969500572,0.7430555555555556,0.6399999999999999,0.5581395348837209,0.75,0.7969924812030076,0.8688524590163934,0.7361111111111112,0.5376926735721861,0.5456161395856052,0.5500845318658794,0.46058458813108943,0.3969465648854962,0.5485232067510548,0.6148007590132828,0.6942857142857143,0.5516458569807038
49,all,support,ibmcs_all.csv,bert-large,0,0.6717948717948719,0.6690812047274113,0.6836438923395445,0.5897435897435898,0.5348837209302325,0.6571428571428571,0.7538461538461538,0.8032786885245902,0.7101449275362319,0.5738373503431939,0.586897491821156,0.6028326235643309,0.4826291079812206,0.39236641221374047,0.6268292682926829,0.6650455927051672,0.7814285714285715,0.5788359788359788
50,all,support,ibmcs_all.csv,distilbert,0,0.5487179487179487,0.5501334349980938,0.5544513457556935,0.43589743589743585,0.3953488372093023,0.4857142857142857,0.6615384615384615,0.7049180327868853,0.6231884057971014,0.541085468546326,0.5432442748091604,0.5445836312695906,0.4929925803792251,0.45648854961832064,0.53584229390681,0.5891783567134268,0.63,0.5533249686323714
51,all,support,ibmcs_all.csv,all_lms,0,0.8308943089430895,0.829775066717499,0.8321812596006144,0.8,0.7906976744186046,0.8095238095238095,0.8617886178861789,0.8688524590163934,0.8548387096774194,0.7531305823905297,0.754133042529989,0.7701700039880914,0.718696397941681,0.6396946564885496,0.8199608610567515,0.7875647668393781,0.8685714285714285,0.7203791469194313
52,all,support,ibmcs_all.csv,roberta-base,0,0.6577622919086333,0.6561189477697293,0.6615384615384616,0.5853658536585366,0.5581395348837209,0.6153846153846154,0.7301587301587301,0.7540983606557377,0.7076923076923077,0.5936999242149845,0.6036913849509269,0.6192330263633081,0.5133394664213432,0.4259541984732824,0.6458333333333334,0.674060382008626,0.7814285714285715,0.5926327193932828
53,all,support,ibmcs_all.csv,roberta-large,0,0.7911047345767577,0.7901258101410599,0.7922427035330262,0.7529411764705882,0.7441860465116279,0.7619047619047619,0.829268292682927,0.8360655737704918,0.8225806451612904,0.7211230763102336,0.7221155943293347,0.7327537344815607,0.6863406408094435,0.6213740458015267,0.7664783427495292,0.7559055118110237,0.8228571428571428,0.6990291262135923
54,all,support,ibmcs_all.csv,xlm-roberta-base,0,0.6176470588235294,0.6191383911551659,0.6436781609195402,0.5,0.4186046511627907,0.6206896551724138,0.7352941176470588,0.819672131147541,0.6666666666666666,0.5261970211302273,0.5411395856052345,0.5485501240618147,0.4254920337394564,0.3465648854961832,0.5509708737864077,0.6269020085209982,0.7357142857142858,0.5461293743372216
55,all,support,ibmcs_all.csv,xlm-roberta-large,0,0.7270341207349081,0.7237895539458635,0.7340510366826156,0.6666666666666666,0.627906976744186,0.7105263157894737,0.7874015748031497,0.819672131147541,0.7575757575757576,0.7139539793118007,0.7170719738276989,0.737874159902869,0.6666666666666666,0.5755725190839694,0.792016806722689,0.7612412919569348,0.8585714285714285,0.6837315130830489
56,all,support,argmin_all.csv,bert-base,0,0.5578251632701235,0.5604024112088628,0.5653692724748198,0.6480446927374303,0.7016129032258065,0.6020761245674741,0.46760563380281683,0.41919191919191917,0.5286624203821656,0.5620423786120341,0.5627521861436044,0.5653603436389669,0.6358118361153262,0.6693290734824281,0.6054913294797688,0.48827292110874204,0.45617529880478086,0.5252293577981652
57,all,support,argmin_all.csv,bert-large,0,0.575196111026247,0.575095715216683,0.5765537822758531,0.6366307541625857,0.655241935483871,0.6190476190476191,0.5137614678899083,0.494949494949495,0.5340599455040872,0.5800151676804028,0.5802954316917632,0.5832862985077583,0.6488956587966489,0.6805111821086262,0.6200873362445415,0.5111346765641569,0.4800796812749004,0.546485260770975
58,all,support,argmin_all.csv,distilbert,0,0.5176019159949525,0.5183182632779406,0.5188207478082564,0.5922330097087378,0.6149193548387096,0.5711610486891385,0.44297082228116713,0.4217171717171717,0.4664804469273743,0.5019642002344895,0.5044375214795769,0.5046783723826738,0.5918137438978595,0.6293929712460063,0.5584691708008505,0.41211465657111956,0.3794820717131474,0.450887573964497
59,all,support,argmin_all.csv,all_lms,0,0.6828283632190576,0.6818181818181819,0.6853483845854418,0.7286973555337902,0.75,0.7085714285714285,0.636959370904325,0.6136363636363636,0.662125340599455,0.7264942883725508,0.7270868602268243,0.7260841465471972,0.7535296490520371,0.7460063897763578,0.7612061939690301,0.6994589276930645,0.7081673306772909,0.6909620991253644
60,all,support,argmin_all.csv,roberta-base,0,0.6138050470064325,0.6134327142391659,0.616761697132316,0.6744186046511628,0.7016129032258065,0.6492537313432836,0.5531914893617021,0.5252525252525253,0.5842696629213483,0.6028244587472198,0.6024989498873515,0.6041218992819709,0.6575769380599923,0.6741214057507987,0.6418250950570342,0.5480719794344473,0.5308764940239044,0.5664187035069076
61,all,support,argmin_all.csv,roberta-large,0,0.6713781236240779,0.6704647279244054,0.6737744907227197,0.7189030362389813,0.7399193548387096,0.699047619047619,0.6238532110091743,0.601010101010101,0.6485013623978202,0.6978352448389743,0.6992493285643369,0.6974574567472003,0.7228817028243961,0.7052715654952076,0.7413937867338372,0.6727887868535525,0.6932270916334662,0.6535211267605634
62,all,support,argmin_all.csv,xlm-roberta-base,0,0.5304284374022724,0.5326653633105246,0.5346825808683618,0.6188679245283017,0.6612903225806451,0.5815602836879432,0.44198895027624313,0.40404040404040403,0.4878048780487805,0.572901860593408,0.573003513104133,0.5750002247571193,0.6382160707420224,0.6629392971246006,0.6152705707931801,0.5075876504447935,0.48306772908366535,0.5347298787210585
63,all,support,argmin_all.csv,xlm-roberta-large,0,0.6016630736064059,0.6013359400456175,0.6032193826750747,0.6588235294117646,0.6774193548387096,0.6412213740458015,0.5445026178010471,0.5252525252525253,0.5652173913043478,0.6277135498286264,0.6273150210658962,0.6285607328883991,0.6755695208169679,0.6869009584664537,0.6646058732612056,0.5798575788402849,0.5677290836653387,0.5925155925155925
64,all,support,perspectrum_all.csv,bert-base,0,0.6087836921189518,0.6090135692753105,0.6094792088185483,0.5936715218483175,0.5771484375,0.6111685625646329,0.6238958623895862,0.6408787010506208,0.6077898550724637,0.6064700882056455,0.6063638433158838,0.606844162900864,0.5766679672259071,0.5675883256528418,0.5860428231562252,0.6362722091853839,0.6451393609789259,0.6276455026455027
65,all,support,perspectrum_all.csv,bert-large,0,0.648853196867871,0.6490689544531996,0.6498053161714117,0.6344410876132931,0.615234375,0.6548856548856549,0.663265306122449,0.6829035339063992,0.6447249774571686,0.6647855635200335,0.6646311536609995,0.6650491103396581,0.641333850329585,0.6351766513056836,0.6476115896632733,0.688237276710482,0.6940856560163154,0.6824866310160428
66,all,support,perspectrum_all.csv,distilbert,0,0.5961041748315696,0.5961410391296562,0.5962554185724664,0.586547972304649,0.5791015625,0.594188376753507,0.6056603773584904,0.6131805157593123,0.5983224603914259,0.5906716194379698,0.5906841015391266,0.5906605280466034,0.5661680092059838,0.5668202764976958,0.5655172413793104,0.6151752296699557,0.6145479265805575,0.6158038147138964
67,all,support,perspectrum_all.csv,all_lms,0,0.8199817180542626,0.8199575983464661,0.822114183764496,0.8115501519756839,0.7822265625,0.8431578947368421,0.8284132841328413,0.8576886341929322,0.8010704727921498,0.8164155107187895,0.8151873235862622,0.8201886570280152,0.7980769230769231,0.7649769585253456,0.8341708542713567,0.8347540983606558,0.8653976886471788,0.8062064597846739
68,all,support,perspectrum_all.csv,roberta-base,0,0.6764756628708393,0.6766272310768864,0.6766888670347859,0.6781940441882806,0.689453125,0.667296786389414,0.674757281553398,0.6638013371537727,0.6860809476801579,0.6805625923910437,0.680993837854433,0.6804755662134738,0.6661631419939577,0.6774193548387096,0.6552748885586924,0.6949620427881297,0.6845683208701564,0.7056762438682551
69,all,support,perspectrum_all.csv,roberta-large,0,0.8041044972201106,0.8040802963825215,0.8056247714936581,0.7959697732997482,0.771484375,0.8220603537981269,0.8122392211404729,0.836676217765043,0.7891891891891892,0.7975411760341737,0.7966870505137209,0.7996506354479777,0.7795805302730511,0.7565284178187404,0.8040816326530612,0.8155018217952965,0.8368456832087016,0.7952196382428941
70,all,support,perspectrum_all.csv,xlm-roberta-base,0,0.6109440733071612,0.612066842765043,0.6138333854418327,0.5844559585492227,0.55078125,0.6225165562913907,0.6374321880650995,0.673352435530086,0.6051502145922747,0.5934203528360916,0.5933952471802519,0.5942336484736609,0.558231346229767,0.543010752688172,0.5743298131600325,0.6286093594424162,0.6437797416723318,0.6141374837872893
71,all,support,perspectrum_all.csv,xlm-roberta-large,0,0.7326910522481822,0.7327049568708214,0.7333710297193443,0.7239141288067898,0.7080078125,0.7405515832482125,0.7414679756895747,0.7574021012416428,0.7261904761904762,0.7077682721056215,0.7072205496746625,0.7114649936061381,0.6763636363636364,0.6428571428571429,0.7135549872122762,0.7391729078476066,0.7715839564921821,0.709375
72,80,attack_support,ibmcs_all.csv,bert-base,0,0.6339544513457558,0.6355318337781166,0.670995670995671,0.5142857142857143,0.4186046511627907,0.6666666666666666,0.7536231884057972,0.8524590163934426,0.6753246753246753,0.5297906861303133,0.5472737186477644,0.55750496121234,0.4225621414913958,0.3374045801526718,0.5652173913043478,0.6370192307692308,0.7571428571428571,0.549792531120332
73,80,attack_support,ibmcs_all.csv,bert-large,0,0.706814425974531,0.7039649256576439,0.713317384370016,0.6419753086419753,0.6046511627906976,0.6842105263157895,0.7716535433070867,0.8032786885245902,0.7424242424242424,0.5423504536474552,0.561608505997819,0.5771186995953981,0.4319066147859922,0.33893129770992364,0.5951742627345844,0.6527942925089181,0.7842857142857143,0.5590631364562119
74,80,attack_support,ibmcs_all.csv,distilbert,0,0.5830163462526987,0.5876858558902021,0.6080827067669172,0.45070422535211263,0.37209302325581395,0.5714285714285714,0.7153284671532848,0.8032786885245902,0.6447368421052632,0.5164539808018069,0.5279116684841876,0.5316026669959254,0.4254545454545454,0.35725190839694654,0.5258426966292135,0.6074534161490683,0.6985714285714286,0.5373626373626373
