,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
28,28,0.6682615629984051,2023-08-23 17:29:09.748549,2023-08-23 17:29:11.516069,0 days 00:00:01.767520,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,93.0,16.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
29,29,0.7273093989511901,2023-08-23 17:29:11.032583,2023-08-23 17:29:12.906756,0 days 00:00:01.874173,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,100.0,17.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
30,30,0.7150684931506849,2023-08-23 17:29:11.621485,2023-08-23 17:29:13.475464,0 days 00:00:01.853979,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,81.0,13.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
31,31,0.7244627612599353,2023-08-23 17:29:12.437342,2023-08-23 17:29:14.752358,0 days 00:00:02.315016,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,80.0,13.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
32,32,0.7359375,2023-08-23 17:29:13.009664,2023-08-23 17:29:15.265029,0 days 00:00:02.255365,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,98.0,15.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
33,33,0.6939624556062911,2023-08-23 17:29:13.309530,2023-08-23 17:29:15.750846,0 days 00:00:02.441316,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,99.0,16.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
34,34,0.7184962406015037,2023-08-23 17:29:13.552780,2023-08-23 17:29:15.972904,0 days 00:00:02.420124,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,100.0,24.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
35,35,0.6976441102756892,2023-08-23 17:29:14.880632,2023-08-23 17:29:17.071114,0 days 00:00:02.190482,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,98.0,30.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
36,36,0.6471676775984373,2023-08-23 17:29:15.375243,2023-08-23 17:29:17.252567,0 days 00:00:01.877324,,1.0,1.0,,LightGBM,,,,,0.4,,,,0.933332752277315,0.6588546359165748,,10.0,,,,,,,,,,252.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
37,37,0.6204775310186633,2023-08-23 17:29:15.854613,2023-08-23 17:29:17.537448,0 days 00:00:01.682835,,0.9,3.0,,LightGBM,,,,,0.4,,,,0.37310598993117117,0.7261244972081269,,10.0,,,,,,,,,,230.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
