,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
28,28,0.5825065448728829,2023-08-23 14:39:43.432761,2023-08-23 14:39:45.403263,0 days 00:00:01.970502,,0.7000000000000001,1.0,,LightGBM,,,,,0.8,,,,1.049636958944948e-08,0.00255227133579266,,100.0,,,,,,,,,,232.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
29,29,0.5850028316350003,2023-08-23 14:39:43.765914,2023-08-23 14:39:46.005164,0 days 00:00:02.239250,,0.6000000000000001,2.0,,LightGBM,,,,,0.7000000000000001,,,,4.972952619124009e-07,0.0011823230930939632,,80.0,,,,,,,,,,214.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
30,30,0.6054342933711347,2023-08-23 14:39:44.070593,2023-08-23 14:39:45.870525,0 days 00:00:01.799932,,0.6000000000000001,1.0,,LightGBM,,,,,0.7000000000000001,,,,2.5835065703551734e-07,0.0015575271350503094,,80.0,,,,,,,,,,220.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
31,31,0.6054342933711347,2023-08-23 14:39:44.145984,2023-08-23 14:39:45.700234,0 days 00:00:01.554250,,0.6000000000000001,1.0,,LightGBM,,,,,0.7000000000000001,,,,3.4473423871631947e-07,0.0017908877258639763,,80.0,,,,,,,,,,223.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
32,32,0.4369268555819532,2023-08-23 14:39:45.504674,2023-08-23 14:42:24.124972,0 days 00:02:38.620298,,,,,MLPClassifier,,,,,,,,,,,,,,tanh,adam,4.0,10.0,100.0,50.0,20.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
33,33,0.3573487031700288,2023-08-23 14:39:45.779931,2023-08-23 14:40:24.224863,0 days 00:00:38.444932,,,,,MLPClassifier,,,,,,,,,,,,,,identity,sgd,4.0,10.0,100.0,100.0,70.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
34,34,0.475329133706737,2023-08-23 14:39:45.948302,2023-08-23 14:46:09.465270,0 days 00:06:23.516968,,,,,MLPClassifier,,,,,,,,,,,,,,relu,adam,4.0,10.0,100.0,30.0,30.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
35,35,0.3573487031700288,2023-08-23 14:39:46.107003,2023-08-23 14:40:52.080959,0 days 00:01:05.973956,,,,,MLPClassifier,,,,,,,,,,,,,,tanh,sgd,4.0,10.0,100.0,70.0,100.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
36,36,0.4533385724657718,2023-08-23 14:39:47.073215,2023-08-23 14:46:37.722769,0 days 00:06:50.649554,,,,,MLPClassifier,,,,,,,,,,,,,,relu,adam,4.0,10.0,100.0,60.0,50.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
37,37,0.3573487031700288,2023-08-23 14:39:48.088414,2023-08-23 14:40:02.696654,0 days 00:00:14.608240,,,,,MLPClassifier,,,,,,,,,,,,,,identity,sgd,4.0,10.0,100.0,10.0,80.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
