,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
38,38,0.5899913962780062,2023-08-23 18:20:11.621850,2023-08-23 18:20:15.072539,0 days 00:00:03.450689,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,86.0,8.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
39,39,0.5899913962780062,2023-08-23 18:20:15.162695,2023-08-23 18:20:19.693621,0 days 00:00:04.530926,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,82.0,11.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
40,40,0.5793233182311952,2023-08-23 18:20:17.416000,2023-08-23 18:20:22.030277,0 days 00:00:04.614277,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,81.0,12.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
41,41,0.5640021653781265,2023-08-23 18:20:19.801707,2023-08-23 18:20:24.969203,0 days 00:00:05.167496,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,74.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
42,42,0.564843811472185,2023-08-23 18:20:22.131461,2023-08-23 18:20:27.367707,0 days 00:00:05.236246,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,79.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
43,43,0.5601920332165564,2023-08-23 18:20:25.057616,2023-08-23 18:20:25.321960,0 days 00:00:00.264344,0.5400723477175349,,,gbtree,XGBoost,0.36775871895893936,,,0.3061688550078739,,0.8159202960125685,depthwise,0.23665317683184742,,,9.0,,10.0,,,,,,,,,,,,,,,0.8455145781684157,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
44,44,0.5831558061821219,2023-08-23 18:20:25.404666,2023-08-23 18:20:26.321060,0 days 00:00:00.916394,,0.7000000000000001,2.0,,LightGBM,,,,,0.4,,,,1.3613967111167088e-05,2.285089306750772e-06,,10.0,,,,,,,,,,17.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
45,45,0.5728277626529341,2023-08-23 18:20:26.410702,2023-08-23 18:20:28.821664,0 days 00:00:02.410962,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,40.0,17.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
46,46,0.3573487031700288,2023-08-23 18:20:27.492126,2023-08-23 18:20:31.892315,0 days 00:00:04.400189,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00139079093808464,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
47,47,0.3573487031700288,2023-08-23 18:20:28.978798,2023-08-23 18:20:34.928590,0 days 00:00:05.949792,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015269575436253078,rbf,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
48,48,0.5788703106433543,2023-08-23 18:20:31.951091,2023-08-23 18:20:36.355469,0 days 00:00:04.404378,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,88.0,8.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
49,49,0.580410686035939,2023-08-23 18:20:35.038483,2023-08-23 18:20:39.299521,0 days 00:00:04.261038,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,89.0,9.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
50,50,0.5839678670286911,2023-08-23 18:20:36.444832,2023-08-23 18:20:40.877111,0 days 00:00:04.432279,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,88.0,8.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
51,51,0.5789000549214545,2023-08-23 18:20:39.387239,2023-08-23 18:20:44.207116,0 days 00:00:04.819877,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,100.0,7.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
