,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
27,27,0.3696969696969697,2023-08-23 12:56:05.566985,2023-08-23 12:56:22.161648,0 days 00:00:16.594663,,,,,MLPClassifier,,,,,,,,,,,,,,identity,sgd,4.0,10.0,10.0,60.0,80.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
28,28,0.715625,2023-08-23 12:56:22.302274,2023-08-23 12:56:22.969975,0 days 00:00:00.667701,,0.7000000000000001,2.0,,LightGBM,,,,,1.0,,,,3.5667373779190244e-06,0.004335454167111164,,60.0,,,,,,,,,,151.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
29,29,0.6638515274736733,2023-08-23 12:56:23.093839,2023-08-23 12:56:23.337441,0 days 00:00:00.243602,,0.4,2.0,,LightGBM,,,,,0.7000000000000001,,,,1.052545137767567e-05,2.5711744597772276e-05,,90.0,,,,,,,,,,104.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
30,30,0.715625,2023-08-23 12:56:23.459227,2023-08-23 12:56:24.371798,0 days 00:00:00.912571,,0.7000000000000001,3.0,,LightGBM,,,,,0.8,,,,1.0077129845058639e-08,2.801991228939986e-05,,50.0,,,,,,,,,,87.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
31,31,0.7948717948717948,2023-08-23 12:56:24.486454,2023-08-23 12:56:25.053538,0 days 00:00:00.567084,,0.6000000000000001,3.0,,LightGBM,,,,,0.5,,,,2.9485516179127093e-05,0.016964878899643276,,50.0,,,,,,,,,,238.0,,,,,,,,,COMPLETE,1.0,0.8076923076923077,0.7880289744567289,0.8128364389233955,0.7948717948717948,0.6744186046511628,0.8285714285714286,0.7435897435897435,0.9016393442622951,0.7971014492753623,0.8461538461538461,0.5933579335793358,0.5897437295528899,0.5943633128007082,0.5865399897770953,0.48091603053435117,0.5988593155893536,0.533446232006774,0.6985714285714286,0.5898673100120627,0.6396337475474165
32,32,0.7422424903340934,2023-08-23 12:56:25.187356,2023-08-23 12:56:25.743417,0 days 00:00:00.556061,,0.8,2.0,,LightGBM,,,,,0.4,,,,7.176461093507312e-05,0.05375826253013996,,60.0,,,,,,,,,,249.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
33,33,0.7359375,2023-08-23 12:56:25.826833,2023-08-23 12:56:26.316340,0 days 00:00:00.489507,,0.5,3.0,,LightGBM,,,,,0.6000000000000001,,,,2.11405615682891e-05,0.02510238133950054,,50.0,,,,,,,,,,165.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
34,34,0.6475279106858054,2023-08-23 12:56:26.412966,2023-08-23 12:57:48.306420,0 days 00:01:21.893454,,,,,MLPClassifier,,,,,,,,,,,,,,tanh,lbfgs,1.0,100.0,,,,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
35,35,0.6005121638924455,2023-08-23 12:57:07.432341,2023-08-23 13:59:15.732938,0 days 01:02:08.300597,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4978529393.418483,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
36,36,0.6254211688160799,2023-08-23 12:57:22.979098,2023-08-23 12:57:23.052546,0 days 00:00:00.073448,,,,,DecisionTreeClassifier,,log_loss,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
37,37,0.5848739495798319,2023-08-23 12:57:23.139272,2023-08-23 13:54:44.495153,0 days 00:57:21.355881,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117271879.4280167,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
38,38,0.706814425974531,2023-08-23 12:57:48.391852,2023-08-23 12:57:48.982484,0 days 00:00:00.590632,,0.6000000000000001,3.0,,LightGBM,,,,,0.9,,,,1.7598747864715321e-06,0.005823911600591319,,30.0,,,,,,,,,,9.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
39,39,0.715625,2023-08-23 12:57:49.048590,2023-08-23 12:57:49.559795,0 days 00:00:00.511205,,0.6000000000000001,3.0,,LightGBM,,,,,0.8,,,,2.437790840933663e-06,0.00023039674997762642,,40.0,,,,,,,,,,218.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
40,40,0.6044001233679449,2023-08-23 12:57:49.671310,2023-08-23 13:58:17.573489,0 days 01:00:27.902179,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339838025.44348156,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
41,41,0.6252252252252252,2023-08-23 12:58:47.376869,2023-08-23 13:28:46.325227,0 days 00:29:58.948358,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14778058.517929913,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
42,42,0.663232263762143,2023-08-23 12:58:56.104669,2023-08-23 12:58:56.320402,0 days 00:00:00.215733,1.8826908153096908e-08,,,dart,XGBoost,0.9752911952094421,,,6.762705127066647e-08,,1.3418816648105427e-08,depthwise,1.0613562615780796e-08,,,3.0,,10.0,,,,,,,,forest,,0.7391614760743968,,,weighted,0.9335895814459148,0.9837303119591352,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
43,43,0.6146924949719488,2023-08-23 12:58:56.393588,2023-08-23 13:50:06.559421,0 days 00:51:10.165833,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45724356.91223777,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
44,44,0.5848739495798319,2023-08-23 12:58:56.672605,2023-08-23 14:19:37.973562,0 days 01:20:41.300957,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9537986649.199465,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
