,split_perc,split_conn,filename,feat_name,lambda_l1,lambda_l2,num_leaves,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,f1_dev,recall_dev,precision_dev,f1_dev_0,recall_dev_0,prec_dev_0,f1_dev_1,recall_dev_1,prec_dev_1,f1_test,recall_test,precision_test,f1_test_0,recall_test_0,prec_test_0,f1_test_1,recall_test_1,prec_test_1
61,all,support,argmin_all.csv,roberta-large,0.2087632453620862,0.9052829604802827,12,0.6000000000000001,0.5,2,60,0.7056850670335901,0.706442600206204,0.7052545155993432,0.7336032388663968,0.7236421725239617,0.7438423645320197,0.6777668952007835,0.6892430278884463,0.6666666666666666,0.7056850670335901,0.706442600206204,0.7052545155993432,0.7336032388663968,0.7236421725239617,0.7438423645320197,0.6777668952007835,0.6892430278884463,0.6666666666666666
62,all,support,argmin_all.csv,xlm-roberta-base,2.5999174426058083e-05,0.00028685318714748864,31,0.8,0.4,1,100,0.5602582560635077,0.561775263164594,0.5654767325380202,0.6417352281226627,0.6853035143769968,0.6033755274261603,0.47878128400435255,0.43824701195219123,0.5275779376498801,0.5602582560635077,0.561775263164594,0.5654767325380202,0.6417352281226627,0.6853035143769968,0.6033755274261603,0.47878128400435255,0.43824701195219123,0.5275779376498801
63,all,support,argmin_all.csv,xlm-roberta-large,0.037382149154652475,0.0087971127781946,3,1.0,0.4,1,50,0.6432783813065504,0.6426132530580553,0.647985553606439,0.7019413779977159,0.7364217252396166,0.6705454545454546,0.5846153846153846,0.548804780876494,0.6254256526674233,0.6432783813065504,0.6426132530580553,0.647985553606439,0.7019413779977159,0.7364217252396166,0.6705454545454546,0.5846153846153846,0.548804780876494,0.6254256526674233
64,all,support,perspectrum_all.csv,bert-base,0.0006024543435703934,5.154854689231558e-06,182,1.0,0.4,1,100,0.5948640143852552,0.5947940260290867,0.5950238405535405,0.5666666666666667,0.5614439324116743,0.5719874804381847,0.6230613621038437,0.628144119646499,0.6180602006688963,0.5948640143852552,0.5947940260290867,0.5950238405535405,0.5666666666666667,0.5614439324116743,0.5719874804381847,0.6230613621038437,0.628144119646499,0.6180602006688963
65,all,support,perspectrum_all.csv,bert-large,6.113279759407234e-07,0.2202009852890364,21,0.8,0.5,1,10,0.6477001515006202,0.6474954601037363,0.6482814460209229,0.6202581149784905,0.609062980030722,0.6318725099601593,0.6751421880227501,0.6859279401767505,0.6646903820816864,0.6477001515006202,0.6474954601037363,0.6482814460209229,0.6202581149784905,0.609062980030722,0.6318725099601593,0.6751421880227501,0.6859279401767505,0.6646903820816864
66,all,support,perspectrum_all.csv,distilbert,1.982426392433261e-05,0.30463854661525896,6,0.9,0.9,3,50,0.6046129012230708,0.6048507186037064,0.6069258793060117,0.5625504439063762,0.5353302611367128,0.592687074829932,0.6466753585397652,0.6743711760707002,0.6211646837820914,0.6046129012230708,0.6048507186037064,0.6069258793060117,0.5625504439063762,0.5353302611367128,0.592687074829932,0.6466753585397652,0.6743711760707002,0.6211646837820914
67,all,support,perspectrum_all.csv,all_lms,1.866519937323514e-06,0.00017688862514318897,69,1.0,0.6000000000000001,1,70,0.8062444706421306,0.8050964316780855,0.8098117695213171,0.7870296236989592,0.7549923195084486,0.8219063545150501,0.8254593175853018,0.8552005438477226,0.797717184527584,0.8062444706421306,0.8050964316780855,0.8098117695213171,0.7870296236989592,0.7549923195084486,0.8219063545150501,0.8254593175853018,0.8552005438477226,0.797717184527584
68,all,support,perspectrum_all.csv,roberta-base,7.14809545978272e-08,0.02217458765510416,5,0.9,0.4,2,50,0.6937778620143042,0.6937778620143042,0.6937778620143042,0.6751152073732719,0.6751152073732719,0.6751152073732719,0.7124405166553365,0.7124405166553365,0.7124405166553365,0.6937778620143042,0.6937778620143042,0.6937778620143042,0.6751152073732719,0.6751152073732719,0.6751152073732719,0.7124405166553365,0.7124405166553365,0.7124405166553365
69,all,support,perspectrum_all.csv,roberta-large,5.416999363372031e-08,1.437321727303747e-05,12,0.4,0.4,3,20,0.8113290137355345,0.8103975894430051,0.8136056234009443,0.7944554455445544,0.7703533026113671,0.8201144726083401,0.8282025819265144,0.8504418762746431,0.8070967741935484,0.8113290137355345,0.8103975894430051,0.8136056234009443,0.7944554455445544,0.7703533026113671,0.8201144726083401,0.8282025819265144,0.8504418762746431,0.8070967741935484
70,all,support,perspectrum_all.csv,xlm-roberta-base,8.677799680214103e-07,3.8371110007594694e-07,37,1.0,0.7000000000000001,2,40,0.5915977968664679,0.5917137364364399,0.592984083223756,0.5522745411013568,0.5314900153609831,0.574750830564784,0.6309210526315789,0.6519374575118967,0.6112173358827279,0.5915977968664679,0.5917137364364399,0.592984083223756,0.5522745411013568,0.5314900153609831,0.574750830564784,0.6309210526315789,0.6519374575118967,0.6112173358827279
71,all,support,perspectrum_all.csv,xlm-roberta-large,0.0004992504125499987,0.008259796231108053,45,0.9,0.8,2,10,0.7204021442102804,0.7197659616904809,0.7254539825445305,0.6881369751324908,0.6482334869431644,0.733275412684622,0.7526673132880699,0.7912984364377974,0.717632552404439,0.7204021442102804,0.7197659616904809,0.7254539825445305,0.6881369751324908,0.6482334869431644,0.733275412684622,0.7526673132880699,0.7912984364377974,0.717632552404439
72,80,attack_support,ibmcs_all.csv,bert-base,0.012590227630712925,2.1071764306825234e-08,232,0.8,0.8,2,10,0.5072727272727273,0.5239749182115594,0.5285705003248863,0.4,0.3236641221374046,0.5234567901234568,0.6145454545454545,0.7242857142857143,0.5336842105263158,0.5072727272727273,0.5239749182115594,0.5285705003248863,0.4,0.3236641221374046,0.5234567901234568,0.6145454545454545,0.7242857142857143,0.5336842105263158
73,80,attack_support,ibmcs_all.csv,bert-large,0.00012697962995005476,0.0004508026637129646,122,0.9,0.7000000000000001,3,30,0.5497302841099203,0.5658178844056707,0.5797009777251911,0.4480457578646329,0.35877862595419846,0.5964467005076142,0.6514148103552078,0.7728571428571429,0.562955254942768,0.5497302841099203,0.5658178844056707,0.5797009777251911,0.4480457578646329,0.35877862595419846,0.5964467005076142,0.6514148103552078,0.7728571428571429,0.562955254942768
74,80,attack_support,ibmcs_all.csv,distilbert,0.010061489021530251,7.016084670909481e-07,171,1.0,0.8,3,100,0.5079929033681424,0.5265866957470011,0.5323407371247254,0.39579349904397704,0.31603053435114503,0.5294117647058824,0.6201923076923077,0.7371428571428571,0.5352697095435685,0.5079929033681424,0.5265866957470011,0.5323407371247254,0.39579349904397704,0.31603053435114503,0.5294117647058824,0.6201923076923077,0.7371428571428571,0.5352697095435685
75,80,attack_support,ibmcs_all.csv,all_lms,5.881429026285325e-06,0.06993447785424392,254,1.0,0.8,2,90,0.7219028072592322,0.7255452562704471,0.7511841146465873,0.6726457399103138,0.5725190839694656,0.8152173913043478,0.7711598746081505,0.8785714285714286,0.6871508379888268,0.7219028072592322,0.7255452562704471,0.7511841146465873,0.6726457399103138,0.5725190839694656,0.8152173913043478,0.7711598746081505,0.8785714285714286,0.6871508379888268
76,80,attack_support,ibmcs_all.csv,roberta-base,0.001885918581988354,0.0007293447012021858,55,0.9,0.4,3,10,0.5541400390307457,0.5584678298800436,0.5619219539688259,0.493595217762596,0.44122137404580153,0.560077519379845,0.6146848602988954,0.6757142857142857,0.5637663885578069,0.5541400390307457,0.5584678298800436,0.5619219539688259,0.493595217762596,0.44122137404580153,0.560077519379845,0.6146848602988954,0.6757142857142857,0.5637663885578069
77,80,attack_support,ibmcs_all.csv,roberta-large,0.00021514442005033586,7.252996472120232e-06,151,0.6000000000000001,0.6000000000000001,3,100,0.7127225577232943,0.7152235550708833,0.7326129591913706,0.6684118673647469,0.5847328244274809,0.780040733197556,0.7570332480818416,0.8457142857142858,0.6851851851851852,0.7127225577232943,0.7152235550708833,0.7326129591913706,0.6684118673647469,0.5847328244274809,0.780040733197556,0.7570332480818416,0.8457142857142858,0.6851851851851852
78,80,attack_support,ibmcs_all.csv,xlm-roberta-base,0.005266895596677275,2.2855070806895246e-08,230,0.5,1.0,3,10,0.5005983446556219,0.5155016357688114,0.5180753991465208,0.3977695167286245,0.3267175572519084,0.5083135391923991,0.6034271725826192,0.7042857142857143,0.5278372591006424,0.5005983446556219,0.5155016357688114,0.5180753991465208,0.3977695167286245,0.3267175572519084,0.5083135391923991,0.6034271725826192,0.7042857142857143,0.5278372591006424
79,80,attack_support,ibmcs_all.csv,xlm-roberta-large,0.07714925135411053,0.8846558276114429,124,0.8,0.7000000000000001,2,10,0.680728768187443,0.6846128680479826,0.7019174343878666,0.6284201235657546,0.5435114503816794,0.7447698744769874,0.7330374128091313,0.8257142857142857,0.6590649942987458,0.680728768187443,0.6846128680479826,0.7019174343878666,0.6284201235657546,0.5435114503816794,0.7447698744769874,0.7330374128091313,0.8257142857142857,0.6590649942987458
80,80,attack_support,ibmcs_all.csv,roberta-base,0.007042054330252317,0.11123320887605545,144,0.9,1.0,3,30,0.552997435719731,0.5570883315158124,0.5602832795946568,0.49361702127659574,0.44274809160305345,0.5576923076923077,0.6123778501628664,0.6714285714285714,0.562874251497006,0.552997435719731,0.5570883315158124,0.5602832795946568,0.49361702127659574,0.44274809160305345,0.5576923076923077,0.6123778501628664,0.6714285714285714,0.562874251497006
81,80,attack_support,ibmcs_all.csv,roberta-large,0.37192967656211134,1.9535806960261953e-07,205,0.4,0.4,2,100,0.7178150932897054,0.719432933478735,0.7331007191577699,0.6786632390745502,0.6045801526717557,0.7734375,0.7569669475048606,0.8342857142857143,0.6927639383155397,0.7178150932897054,0.719432933478735,0.7331007191577699,0.6786632390745502,0.6045801526717557,0.7734375,0.7569669475048606,0.8342857142857143,0.6927639383155397
82,80,attack_support,ibmcs_all.csv,xlm-roberta-base,0.005002804547554672,0.00011048814323457427,188,0.9,0.4,3,100,0.5604015644975271,0.5823718647764449,0.6081809953195805,0.44555444555444557,0.34045801526717556,0.6445086705202312,0.6752486834406086,0.8242857142857143,0.5718533201189296,0.5604015644975271,0.5823718647764449,0.6081809953195805,0.44555444555444557,0.34045801526717556,0.6445086705202312,0.6752486834406086,0.8242857142857143,0.5718533201189296
83,80,attack_support,ibmcs_all.csv,xlm-roberta-large,0.015438638974994884,5.144382762097421e-07,252,0.7000000000000001,0.8,1,40,0.694754149070662,0.6985278080697928,0.718188050413964,0.6436170212765958,0.5541984732824428,0.7674418604651163,0.7458912768647282,0.8428571428571429,0.6689342403628118,0.694754149070662,0.6985278080697928,0.718188050413964,0.6436170212765958,0.5541984732824428,0.7674418604651163,0.7458912768647282,0.8428571428571429,0.6689342403628118
84,80,attack_support,argmin_all.csv,bert-base,0.05856024271863895,0.009017567584790265,79,0.7000000000000001,1.0,2,50,0.5233381517492769,0.5262894110459122,0.5281382645827923,0.6156702562198292,0.6621405750798722,0.57529493407356,0.4310060472787246,0.3904382470119522,0.48098159509202454,0.5233381517492769,0.5262894110459122,0.5281382645827923,0.6156702562198292,0.6621405750798722,0.57529493407356,0.4310060472787246,0.3904382470119522,0.48098159509202454
85,80,attack_support,argmin_all.csv,bert-large,5.314114812318573e-08,0.9417819453282181,208,0.5,0.6000000000000001,2,100,0.5610105469708119,0.5631849598411466,0.5678846890213883,0.6474074074074074,0.6980830670926518,0.6035911602209945,0.4746136865342163,0.42828685258964144,0.5321782178217822,0.5610105469708119,0.5631849598411466,0.5678846890213883,0.6474074074074074,0.6980830670926518,0.6035911602209945,0.4746136865342163,0.42828685258964144,0.5321782178217822
86,80,attack_support,argmin_all.csv,distilbert,1.3976143766338986e-05,0.00023861055391397463,168,0.5,0.5,3,90,0.4929811547765619,0.5070421190636814,0.5086079809558632,0.6318719554627698,0.7252396166134185,0.55980271270037,0.3540903540903541,0.28884462151394424,0.45741324921135645,0.4929811547765619,0.5070421190636814,0.5086079809558632,0.6318719554627698,0.7252396166134185,0.55980271270037,0.3540903540903541,0.28884462151394424,0.45741324921135645
87,80,attack_support,argmin_all.csv,all_lms,2.7468771670664046e-06,0.04814731736101738,157,0.9,0.6000000000000001,2,70,0.6710958929210188,0.6708724208596922,0.6713724926995069,0.7092930897537729,0.713258785942492,0.7053712480252765,0.6328986960882647,0.6284860557768924,0.6373737373737374,0.6710958929210188,0.6708724208596922,0.6713724926995069,0.7092930897537729,0.713258785942492,0.7053712480252765,0.6328986960882647,0.6284860557768924,0.6373737373737374
88,80,attack_support,argmin_all.csv,roberta-base,3.465358545461406e-05,4.6866318398255205e-07,28,0.8,1.0,2,40,0.5644283121597097,0.5672867634891743,0.5733775900779756,0.6551724137931035,0.713258785942492,0.6058344640434192,0.47368421052631576,0.4213147410358566,0.540920716112532,0.5644283121597097,0.5672867634891743,0.5733775900779756,0.6551724137931035,0.713258785942492,0.6058344640434192,0.47368421052631576,0.4213147410358566,0.540920716112532
89,80,attack_support,argmin_all.csv,roberta-large,1.6522365758150562e-05,0.5002710034750004,2,0.6000000000000001,0.7000000000000001,1,50,0.6682794744318181,0.669049043442842,0.6679374834035128,0.6988636363636364,0.6876996805111821,0.7103960396039604,0.6376953125,0.650398406374502,0.6254789272030651,0.6682794744318181,0.669049043442842,0.6679374834035128,0.6988636363636364,0.6876996805111821,0.7103960396039604,0.6376953125,0.650398406374502,0.6254789272030651
90,80,attack_support,argmin_all.csv,xlm-roberta-base,1.3345174000480604e-07,0.00016063423490455132,154,0.7000000000000001,0.8,2,90,0.5312052449388481,0.5337643038071357,0.5360247340075628,0.6207666542612579,0.6661341853035144,0.581184668989547,0.44164383561643833,0.40139442231075695,0.49086479902557856,0.5312052449388481,0.5337643038071357,0.5360247340075628,0.6207666542612579,0.6661341853035144,0.581184668989547,0.44164383561643833,0.40139442231075695,0.49086479902557856
91,80,attack_support,argmin_all.csv,xlm-roberta-large,0.10563508600432685,0.002416373646614868,26,1.0,0.6000000000000001,3,90,0.5635530142153663,0.5655763527360208,0.5703390662132699,0.6488691138301816,0.6988817891373802,0.6055363321799307,0.478236914600551,0.43227091633466136,0.5351418002466092,0.5635530142153663,0.5655763527360208,0.5703390662132699,0.6488691138301816,0.6988817891373802,0.6055363321799307,0.478236914600551,0.43227091633466136,0.5351418002466092
92,80,attack_support,argmin_all.csv,roberta-base,1.8371158042718534e-05,0.8406865704969715,12,0.6000000000000001,0.5,3,10,0.5578375007576283,0.5635334063108588,0.572482222514669,0.6630862871464375,0.7396166134185304,0.6009085009733939,0.4525887143688191,0.38745019920318724,0.544055944055944,0.5578375007576283,0.5635334063108588,0.572482222514669,0.6630862871464375,0.7396166134185304,0.6009085009733939,0.4525887143688191,0.38745019920318724,0.544055944055944
93,80,attack_support,argmin_all.csv,roberta-large,5.893453021736018e-07,0.23429378537587645,2,0.6000000000000001,0.6000000000000001,2,30,0.6671043226394542,0.6676584397235339,0.6667906561523582,0.6992724333063863,0.6908945686900958,0.7078559738134206,0.634936211972522,0.6444223107569721,0.625725338491296,0.6671043226394542,0.6676584397235339,0.6667906561523582,0.6992724333063863,0.6908945686900958,0.7078559738134206,0.634936211972522,0.6444223107569721,0.625725338491296
94,80,attack_support,argmin_all.csv,xlm-roberta-base,0.12683249286554207,2.6700905698916753e-07,49,0.9,1.0,1,30,0.5252446608982464,0.5284882832885709,0.5306578029288005,0.6193118756936736,0.6685303514376997,0.5768435561681599,0.4311774461028193,0.3884462151394422,0.484472049689441,0.5252446608982464,0.5284882832885709,0.5306578029288005,0.6193118756936736,0.6685303514376997,0.5768435561681599,0.4311774461028193,0.3884462151394422,0.484472049689441
95,80,attack_support,argmin_all.csv,xlm-roberta-large,0.6212450829197279,7.170467449241653e-05,175,0.9,0.4,2,80,0.578851072598926,0.5792007688097451,0.5822855744848265,0.6486692015209126,0.6813099041533547,0.6190130624092888,0.5090329436769394,0.4770916334661355,0.5455580865603644,0.578851072598926,0.5792007688097451,0.5822855744848265,0.6486692015209126,0.6813099041533547,0.6190130624092888,0.5090329436769394,0.4770916334661355,0.5455580865603644
96,80,attack_support,perspectrum_all.csv,bert-base,1.5842306887179386e-07,0.12840985998926766,8,1.0,1.0,2,50,0.5781023712059299,0.5811082881432216,0.5863572433192685,0.5117672229353872,0.4592933947772657,0.5777777777777777,0.6444375194764724,0.7029231815091774,0.5949367088607594,0.5781023712059299,0.5811082881432216,0.5863572433192685,0.5117672229353872,0.4592933947772657,0.5777777777777777,0.6444375194764724,0.7029231815091774,0.5949367088607594
97,80,attack_support,perspectrum_all.csv,bert-large,1.5528413860908424e-07,5.026548033280472e-07,242,0.8,0.5,2,70,0.6329485503402048,0.6329957258664962,0.6357507999479848,0.5933710590137429,0.5637480798771122,0.6262798634812287,0.6725260416666667,0.7022433718558804,0.6452217364147408,0.6329485503402048,0.6329957258664962,0.6357507999479848,0.5933710590137429,0.5637480798771122,0.6262798634812287,0.6725260416666667,0.7022433718558804,0.6452217364147408
98,80,attack_support,perspectrum_all.csv,distilbert,0.391063717801373,0.05718510555416883,2,0.7000000000000001,0.9,3,70,0.5668046092712349,0.5690040736366475,0.5723530487377586,0.505254308532997,0.46159754224270355,0.5580315691736305,0.6283549100094727,0.6764106050305915,0.5866745283018868,0.5668046092712349,0.5690040736366475,0.5723530487377586,0.505254308532997,0.46159754224270355,0.5580315691736305,0.6283549100094727,0.6764106050305915,0.5866745283018868
99,80,attack_support,perspectrum_all.csv,all_lms,0.00011273686995018937,3.6048553672715076e-07,218,0.8,0.9,2,80,0.7805826005848016,0.7798732483936756,0.7822482552500466,0.7618296529968455,0.7419354838709677,0.7828200972447326,0.7993355481727575,0.8178110129163834,0.7816764132553606,0.7805826005848016,0.7798732483936756,0.7822482552500466,0.7618296529968455,0.7419354838709677,0.7828200972447326,0.7993355481727575,0.8178110129163834,0.7816764132553606
100,80,attack_support,perspectrum_all.csv,roberta-base,3.310428570048972e-05,0.001008316883459475,10,0.8,0.5,1,80,0.6279703809242858,0.6278300601177293,0.6283245329064681,0.6004672897196262,0.5921658986175116,0.6090047393364929,0.6554734721289456,0.663494221617947,0.6476443264764432,0.6279703809242858,0.6278300601177293,0.6283245329064681,0.6004672897196262,0.5921658986175116,0.6090047393364929,0.6554734721289456,0.663494221617947,0.6476443264764432
101,80,attack_support,perspectrum_all.csv,roberta-large,2.066647758584227e-05,5.518790741408875e-05,10,0.5,0.6000000000000001,3,70,0.7644452591294395,0.7634794976300645,0.7684557438794727,0.7397260273972601,0.7050691244239631,0.7779661016949152,0.7891644908616188,0.8218898708361658,0.7589453860640302,0.7644452591294395,0.7634794976300645,0.7684557438794727,0.7397260273972601,0.7050691244239631,0.7779661016949152,0.7891644908616188,0.8218898708361658,0.7589453860640302
102,80,attack_support,perspectrum_all.csv,xlm-roberta-base,2.960379084737756e-05,0.0014093672776050179,63,0.6000000000000001,0.5,2,90,0.5622384486942431,0.5626993873359085,0.5638143141068563,0.5170888620828307,0.49385560675883255,0.5426160337552742,0.6073880353056555,0.6315431679129844,0.5850125944584383,0.5622384486942431,0.5626993873359085,0.5638143141068563,0.5170888620828307,0.49385560675883255,0.5426160337552742,0.6073880353056555,0.6315431679129844,0.5850125944584383
103,80,attack_support,perspectrum_all.csv,xlm-roberta-large,0.19284730427361607,1.4661644799733009e-05,23,0.9,0.5,2,20,0.6887662994794308,0.6885357046263605,0.6944917833231893,0.6504934210526315,0.6075268817204301,0.7,0.72703917790623,0.769544527532291,0.6889835666463786,0.6887662994794308,0.6885357046263605,0.6944917833231893,0.6504934210526315,0.6075268817204301,0.7,0.72703917790623,0.769544527532291,0.6889835666463786
104,80,attack_support,perspectrum_all.csv,roberta-base,0.1732818656941118,3.82014994848404e-06,11,0.7000000000000001,0.9,3,100,0.63634871624126,0.6361642549609918,0.6369862114248195,0.6073667711598747,0.5952380952380952,0.62,0.6653306613226453,0.6770904146838885,0.6539724228496389,0.63634871624126,0.6361642549609918,0.6369862114248195,0.6073667711598747,0.5952380952380952,0.62,0.6653306613226453,0.6770904146838885,0.6539724228496389
105,80,attack_support,perspectrum_all.csv,roberta-large,0.0019599045941454314,0.00039193230786977275,5,0.4,0.9,3,80,0.7627120983346813,0.7617799734968218,0.7664349711443421,0.738238841978287,0.7050691244239631,0.7746835443037975,0.7871853546910755,0.8184908225696805,0.7581863979848866,0.7627120983346813,0.7617799734968218,0.7664349711443421,0.738238841978287,0.7050691244239631,0.7746835443037975,0.7871853546910755,0.8184908225696805,0.7581863979848866
106,80,attack_support,perspectrum_all.csv,xlm-roberta-base,2.5596700233980038e-08,0.3158628573814778,61,0.7000000000000001,0.5,2,90,0.5487008147249111,0.5494039395543748,0.5504158674339301,0.5002020202020202,0.4754224270353303,0.5277067348678602,0.597199609247802,0.6233854520734194,0.573125,0.5487008147249111,0.5494039395543748,0.5504158674339301,0.5002020202020202,0.4754224270353303,0.5277067348678602,0.597199609247802,0.6233854520734194,0.573125
107,80,attack_support,perspectrum_all.csv,xlm-roberta-large,1.8569768811931109e-06,1.5901184424392965e-05,7,0.4,0.5,2,100,0.7050011305626025,0.7046255773421843,0.7116254619599847,0.6677672307057366,0.6213517665130568,0.7216770740410348,0.7422350304194685,0.787899388171312,0.7015738498789347,0.7050011305626025,0.7046255773421843,0.7116254619599847,0.6677672307057366,0.6213517665130568,0.7216770740410348,0.7422350304194685,0.787899388171312,0.7015738498789347
108,80,attack,ibmcs_all.csv,bert-base,0.0016811927950120763,0.00030757313822364526,241,0.7000000000000001,0.4,3,70,0.4908287175688077,0.5251908396946565,0.5361497821623517,0.3420229405630866,0.250381679389313,0.5394736842105263,0.6396344945745288,0.8,0.532825880114177,0.4908287175688077,0.5251908396946565,0.5361497821623517,0.3420229405630866,0.250381679389313,0.5394736842105263,0.6396344945745288,0.8,0.532825880114177
109,80,attack,ibmcs_all.csv,bert-large,0.0011882664077602243,6.402785394678728e-07,234,0.7000000000000001,0.5,3,50,0.5129883399447049,0.5491057797164668,0.5738317757009346,0.3638297872340426,0.26106870229007634,0.6,0.6621468926553673,0.8371428571428572,0.5476635514018692,0.5129883399447049,0.5491057797164668,0.5738317757009346,0.3638297872340426,0.26106870229007634,0.6,0.6621468926553673,0.8371428571428572,0.5476635514018692
110,80,attack,ibmcs_all.csv,distilbert,2.47486700691493e-07,0.002712607623343268,6,0.7000000000000001,0.4,2,100,0.5375476518627171,0.5503489640130862,0.5583316908988918,0.44403330249768735,0.366412213740458,0.5633802816901409,0.631062001227747,0.7342857142857143,0.5532831001076426,0.5375476518627171,0.5503489640130862,0.5583316908988918,0.44403330249768735,0.366412213740458,0.5633802816901409,0.631062001227747,0.7342857142857143,0.5532831001076426
111,80,attack,ibmcs_all.csv,all_lms,2.6834577067323317e-07,1.5445984501470637e-05,55,0.8,0.8,2,50,0.7140541584162863,0.7175899672846238,0.7405738179292783,0.6648841354723708,0.5694656488549619,0.7987152034261242,0.7632241813602016,0.8657142857142858,0.6824324324324325,0.7140541584162863,0.7175899672846238,0.7405738179292783,0.6648841354723708,0.5694656488549619,0.7987152034261242,0.7632241813602016,0.8657142857142858,0.6824324324324325
112,80,attack,ibmcs_all.csv,roberta-base,2.311599455603351e-06,9.355738370045638e-07,90,1.0,0.5,1,40,0.520727221279004,0.5617175572519084,0.6002796028151645,0.3640350877192982,0.2534351145038168,0.6459143968871596,0.6774193548387096,0.87,0.5546448087431693,0.520727221279004,0.5617175572519084,0.6002796028151645,0.3640350877192982,0.2534351145038168,0.6459143968871596,0.6774193548387096,0.87,0.5546448087431693
113,80,attack,ibmcs_all.csv,roberta-large,0.06230587562359952,0.03144903709377299,116,0.9,0.5,1,50,0.7220873355861248,0.7233478735005452,0.7356771013131913,0.6853741496598639,0.6152671755725191,0.7735124760076776,0.7588005215123859,0.8314285714285714,0.697841726618705,0.7220873355861248,0.7233478735005452,0.7356771013131913,0.6853741496598639,0.6152671755725191,0.7735124760076776,0.7588005215123859,0.8314285714285714,0.697841726618705
114,80,attack,ibmcs_all.csv,xlm-roberta-base,3.43741596611657e-08,0.4052869651235328,2,0.8,0.8,3,80,0.5232355930020085,0.5554089422028353,0.580077792557383,0.38284518828451886,0.27938931297709924,0.6079734219269103,0.6636259977194982,0.8314285714285714,0.5521821631878557,0.5232355930020085,0.5554089422028353,0.580077792557383,0.38284518828451886,0.27938931297709924,0.6079734219269103,0.6636259977194982,0.8314285714285714,0.5521821631878557
115,80,attack,ibmcs_all.csv,xlm-roberta-large,0.008194539740038911,3.3257437163345935e-07,2,0.9,0.8,2,100,0.6905738571488984,0.6957470010905125,0.7203806015960712,0.6334841628959276,0.5343511450381679,0.7777777777777778,0.7476635514018691,0.8571428571428571,0.6629834254143646,0.6905738571488984,0.6957470010905125,0.7203806015960712,0.6334841628959276,0.5343511450381679,0.7777777777777778,0.7476635514018691,0.8571428571428571,0.6629834254143646
116,80,attack,ibmcs_all.csv,roberta-base,0.00010608984438778962,1.4513145295208446e-07,46,0.6000000000000001,0.7000000000000001,3,60,0.5298447350240142,0.5738113413304253,0.6273011442714955,0.36954087346024633,0.25190839694656486,0.6932773109243697,0.690148596587782,0.8957142857142857,0.5613249776186213,0.5298447350240142,0.5738113413304253,0.6273011442714955,0.36954087346024633,0.25190839694656486,0.6932773109243697,0.690148596587782,0.8957142857142857,0.5613249776186213
117,80,attack,ibmcs_all.csv,roberta-large,0.8281999640191107,2.3281903932627617e-06,200,0.5,0.5,1,40,0.7220873355861248,0.7233478735005452,0.7356771013131913,0.6853741496598639,0.6152671755725191,0.7735124760076776,0.7588005215123859,0.8314285714285714,0.697841726618705,0.7220873355861248,0.7233478735005452,0.7356771013131913,0.6853741496598639,0.6152671755725191,0.7735124760076776,0.7588005215123859,0.8314285714285714,0.697841726618705
118,80,attack,ibmcs_all.csv,xlm-roberta-base,0.0031284246180300944,0.006441185952996174,3,0.4,1.0,3,20,0.5232355930020085,0.5554089422028353,0.580077792557383,0.38284518828451886,0.27938931297709924,0.6079734219269103,0.6636259977194982,0.8314285714285714,0.5521821631878557,0.5232355930020085,0.5554089422028353,0.580077792557383,0.38284518828451886,0.27938931297709924,0.6079734219269103,0.6636259977194982,0.8314285714285714,0.5521821631878557
119,80,attack,ibmcs_all.csv,xlm-roberta-large,2.160074563323336e-08,0.4893343546459886,72,0.8,0.7000000000000001,3,100,0.6895646412671286,0.6944165757906215,0.7174443338602345,0.6336633663366336,0.5374045801526718,0.7719298245614035,0.7454659161976235,0.8514285714285714,0.6629588431590656,0.6895646412671286,0.6944165757906215,0.7174443338602345,0.6336633663366336,0.5374045801526718,0.7719298245614035,0.7454659161976235,0.8514285714285714,0.6629588431590656
120,80,attack,argmin_all.csv,bert-base,0.043961877633130066,8.421862325939051e-06,72,1.0,0.8,1,20,0.490307328605201,0.5007318966943727,0.5008528120550546,0.6177304964539007,0.6956869009584664,0.5554846938775511,0.36288416075650126,0.3057768924302789,0.44622093023255816,0.490307328605201,0.5007318966943727,0.5008528120550546,0.6177304964539007,0.6956869009584664,0.5554846938775511,0.36288416075650126,0.3057768924302789,0.44622093023255816
121,80,attack,argmin_all.csv,bert-large,0.12883359267937822,0.00010874796017764903,239,0.4,0.9,2,90,0.5125012350269581,0.5253888598958797,0.5310641168277106,0.6462608695652173,0.7420127795527156,0.5723967960566851,0.3787416004886988,0.30876494023904383,0.48973143759873616,0.5125012350269581,0.5253888598958797,0.5310641168277106,0.6462608695652173,0.7420127795527156,0.5723967960566851,0.3787416004886988,0.30876494023904383,0.48973143759873616
122,80,attack,argmin_all.csv,distilbert,1.0545951690473204e-08,0.36303692050358116,42,0.5,0.4,1,10,0.5068215561173308,0.5156816822168196,0.5180976863753213,0.6274928774928775,0.7036741214057508,0.5661953727506427,0.386150234741784,0.32768924302788843,0.47,0.5068215561173308,0.5156816822168196,0.5180976863753213,0.6274928774928775,0.7036741214057508,0.5661953727506427,0.386150234741784,0.32768924302788843,0.47
